CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgOrderValue,ChurnStatus,Country,SpenderType
12923,64,1,152.92,66,152.92,0,United Kingdom,Low Spender
12924,88,4,644.2,215,161.05,0,United Kingdom,Mid Spender
12925,5,2,636.13,489,318.065,0,United Kingdom,Mid Spender
12928,35,5,1739.74,996,347.948,0,United Kingdom,High Spender
12929,312,1,70.95,33,70.95,1,United Kingdom,Low Spender
12930,78,2,389.61,219,194.805,0,United Kingdom,Mid Spender
12931,67,2,48.160000000000004,42,24.080000000000002,0,United Kingdom,Low Spender
12933,24,3,465.47,220,155.15666666666667,0,United Kingdom,Mid Spender
12935,2,7,1851.55,1536,264.50714285714287,0,United Kingdom,High Spender
12936,17,3,911.9,479,303.96666666666664,0,United Kingdom,High Spender
12937,15,4,1233.1200000000001,866,308.28000000000003,0,United Kingdom,High Spender
12938,26,1,100.22,92,100.22,0,United Kingdom,Low Spender
12939,335,1,81.36,24,81.36,1,United Kingdom,Low Spender
12940,55,2,515.62,319,257.81,0,United Kingdom,Mid Spender
12942,131,3,496.7,182,165.56666666666666,1,United Kingdom,Mid Spender
12944,36,2,519.81,281,259.905,0,United Kingdom,Mid Spender
12945,288,1,264.25,111,264.25,1,United Kingdom,Low Spender
12947,144,5,1269.59,971,253.91799999999998,1,United Kingdom,High Spender
12948,16,7,1892.3600000000001,969,270.33714285714285,0,United Kingdom,High Spender
12949,31,8,3639.92,2219,454.99,0,United Kingdom,High Spender
12950,8,2,284.2,220,142.1,0,United Kingdom,Mid Spender
12951,9,6,979.12,494,163.18666666666667,0,United Kingdom,High Spender
12952,6,4,1058.26,530,264.565,0,United Kingdom,High Spender
12953,10,1,192.45000000000002,71,192.45000000000002,0,United Kingdom,Low Spender
12955,1,11,3260.2599999999998,2390,296.3872727272727,0,United Kingdom,High Spender
12956,306,1,74.67,31,74.67,1,United Kingdom,Low Spender
12957,10,8,3547.04,2350,443.38,0,United Kingdom,High Spender
12962,7,2,240.89000000000001,127,120.44500000000001,0,United Kingdom,Low Spender
12963,8,8,1664.06,815,208.0075,0,United Kingdom,High Spender
12965,89,1,595.61,263,595.61,0,United Kingdom,Mid Spender
12966,10,1,147.68,74,147.68,0,United Kingdom,Low Spender
12967,358,2,452.2,140,226.1,1,United Kingdom,Mid Spender
12968,112,1,126.0,72,126.0,1,United Kingdom,Low Spender
12970,7,4,310.05,224,77.5125,0,United Kingdom,Mid Spender
12971,4,78,5357.93,2861,68.69141025641026,0,United Kingdom,High Spender
12974,198,1,77.15,17,77.15,1,United Kingdom,Low Spender
12976,212,1,303.6,261,303.6,1,United Kingdom,Mid Spender
12977,156,1,10.74,10,10.74,1,United Kingdom,Low Spender
12981,30,2,372.21999999999997,242,186.10999999999999,0,United Kingdom,Mid Spender
12982,243,1,376.5,252,376.5,1,United Kingdom,Mid Spender
12984,19,1,97.5,26,97.5,0,United Kingdom,Low Spender
12985,1,2,1033.52,703,516.76,0,United Kingdom,High Spender
12987,74,2,392.45,207,196.225,0,United Kingdom,Mid Spender
12988,292,1,301.17,105,301.17,1,United Kingdom,Mid Spender
12989,3,10,1277.23,363,127.723,0,United Kingdom,High Spender
12990,31,3,351.0,170,117.0,0,United Kingdom,Mid Spender
12991,23,2,461.26,355,230.63,0,United Kingdom,Mid Spender
12993,23,4,414.76,240,103.69,0,United Kingdom,Mid Spender
12994,4,3,782.52,439,260.84,0,United Kingdom,Mid Spender
12997,22,4,880.09,477,220.0225,0,United Kingdom,High Spender
12999,205,2,273.78,248,136.89,1,United Kingdom,Low Spender
13000,260,2,382.16,252,191.08,1,United Kingdom,Mid Spender
13001,4,13,5060.35,2768,389.2576923076923,0,United Kingdom,High Spender
13002,318,1,110.99999999999999,72,110.99999999999999,1,United Kingdom,Low Spender
13003,151,2,89.05000000000001,55,44.525000000000006,1,United Kingdom,Low Spender
13004,12,17,5139.96,4355,302.35058823529414,0,United Kingdom,High Spender
13005,174,2,323.3,154,161.65,1,United Kingdom,Mid Spender
13006,56,1,11.52,48,11.52,0,United Kingdom,Low Spender
13008,323,1,229.46999999999997,175,229.46999999999997,1,United Kingdom,Low Spender
13011,372,1,50.550000000000004,13,50.550000000000004,1,United Kingdom,Low Spender
13012,9,7,1416.15,761,202.30714285714288,0,United Kingdom,High Spender
13013,1,13,4146.400000000001,2049,318.9538461538462,0,United Kingdom,High Spender
13014,11,9,1499.03,680,166.55888888888887,0,United Kingdom,High Spender
13015,53,5,2642.29,1539,528.458,0,United Kingdom,High Spender
13016,73,3,709.34,522,236.4466666666667,0,United Kingdom,Mid Spender
13018,16,28,6530.12,4824,233.21857142857144,0,United Kingdom,High Spender
13021,4,9,1855.96,1067,206.21777777777777,0,United Kingdom,High Spender
13023,64,2,439.86,226,219.93,0,United Kingdom,Mid Spender
13026,1,4,341.88,396,85.47,0,United Kingdom,Mid Spender
13028,23,2,613.4399999999999,666,306.71999999999997,0,United Kingdom,Mid Spender
13029,31,2,116.5,74,58.25,0,United Kingdom,Low Spender
13030,11,2,514.84,327,257.42,0,United Kingdom,Mid Spender
13032,52,2,735.93,346,367.965,0,United Kingdom,Mid Spender
13033,357,1,190.55,83,190.55,1,United Kingdom,Low Spender
13034,55,2,627.82,368,313.91,0,United Kingdom,Mid Spender
13035,74,2,349.20000000000005,208,174.60000000000002,0,United Kingdom,Mid Spender
13037,138,3,693.37,409,231.12333333333333,1,United Kingdom,Mid Spender
13038,80,3,891.46,358,297.15333333333336,0,United Kingdom,High Spender
13040,9,2,676.99,355,338.495,0,United Kingdom,Mid Spender
13043,273,1,139.7,46,139.7,1,United Kingdom,Low Spender
13044,291,1,391.72,414,391.72,1,United Kingdom,Mid Spender
13045,99,1,305.28000000000003,221,305.28000000000003,1,United Kingdom,Mid Spender
13046,31,2,419.11,249,209.555,0,United Kingdom,Mid Spender
13047,32,10,2646.26,1301,264.62600000000003,0,United Kingdom,High Spender
13048,14,4,1793.91,1225,448.4775,0,United Kingdom,High Spender
13049,64,2,433.68,168,216.84,0,United Kingdom,Mid Spender
13050,15,17,4707.73,2899,276.925294117647,0,United Kingdom,High Spender
13052,212,1,197.65,120,197.65,1,United Kingdom,Low Spender
13055,78,3,1104.06,839,368.02,0,United Kingdom,High Spender
13058,25,3,261.45000000000005,51,87.15000000000002,0,United Kingdom,Low Spender
13059,250,1,85.65,27,85.65,1,United Kingdom,Low Spender
13060,254,1,243.93,115,243.93,1,United Kingdom,Low Spender
13061,72,1,200.31,101,200.31,0,United Kingdom,Low Spender
13062,191,1,65.69999999999999,32,65.69999999999999,1,United Kingdom,Low Spender
13064,13,4,879.22,387,219.805,0,United Kingdom,High Spender
13065,373,1,138.41,67,138.41,1,United Kingdom,Low Spender
13066,24,2,372.75,314,186.375,0,United Kingdom,Mid Spender
13067,82,1,91.61,29,91.61,0,United Kingdom,Low Spender
13069,1,24,3445.14,2957,143.54749999999999,0,United Kingdom,High Spender
13070,192,1,228.8,110,228.8,1,United Kingdom,Low Spender
13072,267,1,177.15,69,177.15,1,United Kingdom,Low Spender
13075,130,1,477.21,263,477.21,1,United Kingdom,Mid Spender
13077,1,4,637.21,511,159.3025,0,United Kingdom,Mid Spender
13078,3,26,7392.89,2673,284.3419230769231,0,United Kingdom,High Spender
13079,4,5,220.10000000000002,62,44.02,0,United Kingdom,Low Spender
13080,179,1,58.08,120,58.08,1,United Kingdom,Low Spender
13081,12,10,17925.53,11953,1792.5529999999999,0,United Kingdom,High Spender
13082,126,8,1177.36,619,147.17,1,United Kingdom,High Spender
13083,4,2,235.8,180,117.9,0,United Kingdom,Low Spender
13085,158,2,217.68,108,108.84,1,United Kingdom,Low Spender
13089,4,80,36347.88,20288,454.34849999999994,0,United Kingdom,High Spender
13090,9,13,3737.11,1597,287.47,0,United Kingdom,High Spender
13091,28,1,281.08,248,281.08,0,United Kingdom,Mid Spender
13092,71,5,266.61,121,53.322,0,United Kingdom,Low Spender
13093,276,8,3429.4700000000003,1619,428.68375000000003,1,United Kingdom,High Spender
13094,206,2,106.2,36,53.1,1,United Kingdom,Low Spender
13095,71,1,60.48,96,60.48,0,United Kingdom,Low Spender
13097,33,10,4084.6800000000003,2038,408.468,0,United Kingdom,High Spender
13098,1,27,9869.38,5693,365.53259259259255,0,United Kingdom,High Spender
13101,234,1,65.5,46,65.5,1,United Kingdom,Low Spender
13102,1,24,4998.69,3517,208.27874999999997,0,United Kingdom,High Spender
13103,40,1,141.94,70,141.94,0,United Kingdom,Low Spender
13104,3,4,570.48,264,142.62,0,United Kingdom,Mid Spender
13106,133,1,76.5,18,76.5,1,United Kingdom,Low Spender
13107,44,4,1092.0,835,273.0,0,United Kingdom,High Spender
13108,373,1,95.3,82,95.3,1,United Kingdom,Low Spender
13109,60,2,763.2,482,381.6,0,United Kingdom,Mid Spender
13110,31,7,971.22,332,138.74571428571429,0,United Kingdom,High Spender
13113,1,24,3286.14,1285,136.92249999999999,0,United Kingdom,High Spender
13115,12,4,2029.06,1391,507.265,0,United Kingdom,High Spender
13116,138,1,291.29,270,291.29,1,United Kingdom,Mid Spender
13117,22,8,840.7,806,105.0875,0,United Kingdom,High Spender
13118,20,5,1125.96,404,225.192,0,United Kingdom,High Spender
13120,239,1,30.599999999999998,12,30.599999999999998,1,United Kingdom,Low Spender
13121,269,1,260.36,215,260.36,1,United Kingdom,Low Spender
13122,240,1,821.1,482,821.1,1,United Kingdom,High Spender
13124,90,3,2850.53,1616,950.1766666666667,0,United Kingdom,High Spender
13126,5,8,1783.57,1657,222.94625,0,United Kingdom,High Spender
13127,78,1,259.17,127,259.17,0,United Kingdom,Low Spender
13130,94,1,64.0,32,64.0,1,United Kingdom,Low Spender
13131,23,3,604.3,375,201.4333333333333,0,United Kingdom,Mid Spender
13132,262,1,60.3,18,60.3,1,United Kingdom,Low Spender
13133,274,2,79.95,29,39.975,1,United Kingdom,Low Spender
13134,86,4,1392.14,842,348.035,0,United Kingdom,High Spender
13136,56,5,2408.51,1310,481.70200000000006,0,United Kingdom,High Spender
13137,11,8,3506.77,2146,438.34625,0,United Kingdom,High Spender
13138,22,6,946.49,471,157.74833333333333,0,United Kingdom,High Spender
13139,16,7,2473.04,1246,353.2914285714286,0,United Kingdom,High Spender
13140,108,3,348.67,177,116.22333333333334,1,United Kingdom,Mid Spender
13141,85,5,2260.53,1444,452.10600000000005,0,United Kingdom,High Spender
13142,19,1,215.92,109,215.92,0,United Kingdom,Low Spender
13144,333,1,47.2,16,47.2,1,United Kingdom,Low Spender
13145,40,3,297.6,72,99.2,0,United Kingdom,Mid Spender
13146,26,1,228.91,154,228.91,0,United Kingdom,Low Spender
13147,43,2,237.60000000000002,48,118.80000000000001,0,United Kingdom,Low Spender
13148,29,11,2685.36,1661,244.12363636363636,0,United Kingdom,High Spender
13149,14,4,1210.68,844,302.67,0,United Kingdom,High Spender
13151,296,1,773.27,289,773.27,1,United Kingdom,Mid Spender
13153,6,1,140.46,114,140.46,0,United Kingdom,Low Spender
13155,33,4,843.0600000000001,484,210.76500000000001,0,United Kingdom,High Spender
13157,49,4,1447.98,999,361.995,0,United Kingdom,High Spender
13158,95,4,1193.5,748,298.375,1,United Kingdom,High Spender
13159,9,4,1215.79,965,303.9475,0,United Kingdom,High Spender
13160,22,1,75.89999999999999,54,75.89999999999999,0,United Kingdom,Low Spender
13161,313,1,95.75,27,95.75,1,United Kingdom,Low Spender
13162,122,4,1156.15,1059,289.0375,1,United Kingdom,High Spender
13165,46,2,349.28,488,174.64,0,United Kingdom,Mid Spender
13166,283,1,349.6,208,349.6,1,United Kingdom,Mid Spender
13167,19,4,482.15999999999997,312,120.53999999999999,0,United Kingdom,Mid Spender
13168,36,4,1097.29,648,274.3225,0,United Kingdom,High Spender
13169,64,2,355.1,146,177.55,0,United Kingdom,Mid Spender
13170,27,1,101.97,105,101.97,0,United Kingdom,Low Spender
13171,22,3,261.51,215,87.17,0,United Kingdom,Low Spender
13173,4,2,340.21,245,170.105,0,United Kingdom,Mid Spender
13174,16,3,1998.53,1128,666.1766666666666,0,United Kingdom,High Spender
13176,46,1,337.43,240,337.43,0,United Kingdom,Mid Spender
13177,65,1,282.45,91,282.45,0,United Kingdom,Mid Spender
13178,26,11,4569.75,2928,415.4318181818182,0,United Kingdom,High Spender
13182,45,1,121.18,201,121.18,0,United Kingdom,Low Spender
13183,8,9,1126.63,737,125.18111111111112,0,United Kingdom,High Spender
13184,15,10,1396.77,1244,139.677,0,United Kingdom,High Spender
13185,268,1,71.4,12,71.4,1,United Kingdom,Low Spender
13186,40,3,1362.02,647,454.00666666666666,0,United Kingdom,High Spender
13187,337,1,154.02,86,154.02,1,United Kingdom,Low Spender
13188,11,1,99.60000000000001,24,99.60000000000001,0,United Kingdom,Low Spender
13189,19,2,167.28,424,83.64,0,United Kingdom,Low Spender
13192,95,2,859.14,589,429.57,1,United Kingdom,High Spender
13193,61,1,95.13,45,95.13,0,United Kingdom,Low Spender
13194,136,1,60.7,26,60.7,1,United Kingdom,Low Spender
13196,11,4,1704.03,1219,426.0075,0,United Kingdom,High Spender
13198,10,6,3181.55,2425,530.2583333333333,0,United Kingdom,High Spender
13199,8,19,2420.0,1017,127.36842105263158,0,United Kingdom,High Spender
13200,22,3,607.27,400,202.42333333333332,0,United Kingdom,Mid Spender
13203,10,4,798.68,726,199.67,0,United Kingdom,Mid Spender
13207,15,2,250.26000000000002,130,125.13000000000001,0,United Kingdom,Low Spender
13208,59,6,1069.55,755,178.25833333333333,0,United Kingdom,High Spender
13209,30,7,4798.16,3314,685.4514285714286,0,United Kingdom,High Spender
13210,94,1,293.0,220,293.0,1,United Kingdom,Mid Spender
13211,10,3,483.42,594,161.14000000000001,0,United Kingdom,Mid Spender
13212,20,3,527.48,285,175.82666666666668,0,United Kingdom,Mid Spender
13213,57,5,1197.28,780,239.456,0,United Kingdom,High Spender
13216,268,1,10.5,5,10.5,1,United Kingdom,Low Spender
13217,122,1,52.02,18,52.02,1,United Kingdom,Low Spender
13218,127,1,56.76,60,56.76,1,United Kingdom,Low Spender
13220,78,4,506.04,167,126.51,0,United Kingdom,Mid Spender
13221,240,2,570.71,217,285.355,1,United Kingdom,Mid Spender
13223,200,1,62.4,40,62.4,1,United Kingdom,Low Spender
13224,60,2,1807.92,945,903.96,0,United Kingdom,High Spender
13226,273,1,85.51,78,85.51,1,United Kingdom,Low Spender
13227,202,1,257.7,99,257.7,1,United Kingdom,Low Spender
13229,226,1,123.15,59,123.15,1,United Kingdom,Low Spender
13230,4,14,2036.45,1418,145.4607142857143,0,United Kingdom,High Spender
13232,13,7,969.91,572,138.5585714285714,0,United Kingdom,High Spender
13233,74,2,477.2,572,238.6,0,United Kingdom,Mid Spender
13235,212,1,870.57,397,870.57,1,United Kingdom,High Spender
13236,25,2,592.33,323,296.165,0,United Kingdom,Mid Spender
13238,23,3,493.68,240,164.56,0,United Kingdom,Mid Spender
13239,262,1,292.12,231,292.12,1,United Kingdom,Mid Spender
13240,96,4,616.7,294,154.175,1,United Kingdom,Mid Spender
13242,112,3,270.40000000000003,130,90.13333333333334,1,United Kingdom,Low Spender
13243,203,1,480.02000000000004,222,480.02000000000004,1,United Kingdom,Mid Spender
13244,93,1,94.79,35,94.79,1,United Kingdom,Low Spender
13245,51,1,259.85,111,259.85,0,United Kingdom,Low Spender
13246,18,6,818.53,617,136.42166666666665,0,United Kingdom,High Spender
13247,18,4,474.72,280,118.68,0,United Kingdom,Mid Spender
13248,125,2,434.21,256,217.105,1,United Kingdom,Mid Spender
13249,93,1,82.23,61,82.23,1,United Kingdom,Low Spender
13253,157,2,380.15999999999997,320,190.07999999999998,1,United Kingdom,Mid Spender
13255,9,2,198.46,94,99.23,0,United Kingdom,Low Spender
13258,12,3,483.73,204,161.24333333333334,0,United Kingdom,Mid Spender
13259,62,1,249.18,123,249.18,0,United Kingdom,Low Spender
13260,61,1,82.32000000000001,24,82.32000000000001,0,United Kingdom,Low Spender
13261,269,2,670.5,110,335.25,1,United Kingdom,Mid Spender
13262,263,1,132.29,117,132.29,1,United Kingdom,Low Spender
13263,1,34,6705.86,4266,197.23117647058822,0,United Kingdom,High Spender
13265,53,5,1232.52,1050,246.504,0,United Kingdom,High Spender
13266,11,12,2290.61,1889,190.8841666666667,0,United Kingdom,High Spender
13267,3,18,3704.69,1733,205.81611111111113,0,United Kingdom,High Spender
13268,18,10,2807.06,2802,280.706,0,United Kingdom,High Spender
13269,1,15,4350.16,2831,290.0106666666667,0,United Kingdom,High Spender
13271,37,1,211.49,240,211.49,0,United Kingdom,Low Spender
13272,31,2,205.66000000000003,90,102.83000000000001,0,United Kingdom,Low Spender
13273,113,1,128.54,117,128.54,1,United Kingdom,Low Spender
13276,64,2,462.98,148,231.49,0,United Kingdom,Mid Spender
13277,16,3,159.4,116,53.13333333333333,0,United Kingdom,Low Spender
13278,41,1,459.86,416,459.86,0,United Kingdom,Mid Spender
13279,78,1,137.75,73,137.75,0,United Kingdom,Low Spender
13280,122,3,723.45,475,241.15,1,United Kingdom,Mid Spender
13282,18,3,726.94,263,242.31333333333336,0,United Kingdom,Mid Spender
13283,60,2,93.66,90,46.83,0,United Kingdom,Low Spender
13284,331,1,148.74,86,148.74,1,United Kingdom,Low Spender
13285,23,4,2566.02,2037,641.505,0,United Kingdom,High Spender
13291,156,1,338.41,231,338.41,1,United Kingdom,Mid Spender
13292,39,2,418.45,287,209.225,0,United Kingdom,Mid Spender
13294,190,2,726.39,436,363.195,1,United Kingdom,Mid Spender
13295,360,1,168.3,78,168.3,1,United Kingdom,Low Spender
13296,137,1,53.4,74,53.4,1,United Kingdom,Low Spender
13297,8,4,1641.59,633,410.3975,0,United Kingdom,High Spender
13298,1,1,90.0,24,90.0,0,United Kingdom,Low Spender
13299,268,1,82.80000000000001,24,82.80000000000001,1,United Kingdom,Low Spender
13300,169,1,371.89,203,371.89,1,United Kingdom,Mid Spender
13301,104,4,507.74,300,126.935,1,United Kingdom,Mid Spender
13304,351,1,244.85000000000002,151,244.85000000000002,1,United Kingdom,Low Spender
13305,4,10,1000.21,681,100.021,0,United Kingdom,High Spender
13307,120,1,15.0,4,15.0,1,United Kingdom,Low Spender
13308,23,3,1092.43,511,364.1433333333334,0,United Kingdom,High Spender
13309,7,5,1389.78,1333,277.956,0,United Kingdom,High Spender
13310,28,3,1015.73,575,338.57666666666665,0,United Kingdom,High Spender
13311,4,2,408.82000000000005,210,204.41000000000003,0,United Kingdom,Mid Spender
13313,22,5,1475.1200000000001,783,295.024,0,United Kingdom,High Spender
13314,2,3,666.69,549,222.23000000000002,0,United Kingdom,Mid Spender
13316,37,4,580.49,336,145.1225,0,United Kingdom,Mid Spender
13317,66,6,1781.8300000000002,939,296.9716666666667,0,United Kingdom,High Spender
13318,1,3,379.53999999999996,202,126.51333333333332,0,United Kingdom,Mid Spender
13319,5,26,9305.39,4170,357.89961538461534,0,United Kingdom,High Spender
13320,78,4,1532.2,1086,383.05,0,United Kingdom,High Spender
13321,86,1,259.04,140,259.04,0,United Kingdom,Low Spender
13322,17,1,199.48000000000002,117,199.48000000000002,0,United Kingdom,Low Spender
13323,3,5,583.85,127,116.77000000000001,0,United Kingdom,Mid Spender
13324,36,8,1036.95,381,129.61875,0,United Kingdom,High Spender
13325,82,1,471.3,160,471.3,0,United Kingdom,Mid Spender
13327,39,8,2690.07,1172,336.25875,0,United Kingdom,High Spender
13328,316,1,235.68,152,235.68,1,United Kingdom,Low Spender
13329,32,2,312.48,211,156.24,0,United Kingdom,Mid Spender
13330,93,3,961.38,566,320.46,1,United Kingdom,High Spender
13332,14,1,338.4,178,338.4,0,United Kingdom,Mid Spender
13334,82,3,3139.07,1700,1046.3566666666668,0,United Kingdom,High Spender
13336,77,1,752.8000000000001,508,752.8000000000001,0,United Kingdom,Mid Spender
13338,158,1,316.47,177,316.47,1,United Kingdom,Mid Spender
13339,201,1,664.42,308,664.42,1,United Kingdom,Mid Spender
13340,45,6,2161.56,872,360.26,0,United Kingdom,High Spender
13341,261,1,603.55,285,603.55,1,United Kingdom,Mid Spender
13343,178,1,290.93,133,290.93,1,United Kingdom,Mid Spender
13344,68,3,1684.29,909,561.43,0,United Kingdom,High Spender
13345,288,1,299.70000000000005,136,299.70000000000005,1,United Kingdom,Mid Spender
